"ToxPi Score","HClust Group","KMeans Group","Name","Source","A375!2!0x669999ff","CM!12!0x6680e6ff","ENDO!4!0x8066ccff","HEP!4!0x996699ff","HEPARG!1!0xb36680ff","HEPG2!2!0xff6666ff","HLMVEC!2!0xff9966ff","HUVEC!5!0xffb366ff","LN229!2!0xffcc66ff","MCF7!2!0xffff4dff","NEUR!4!0xcccc66ff","SH-SY5Y!2!0x669966ff"
"0.15142409748951405","11","8","086_kerosine","kerosine","0.0","0.2901059381126774","0.4692316657414061","0.0","0.0","0.0","0.2900066922844523","0.08432015793458641","0.0","0.0","0.0","0.0"
"0.1500124825421165","6","7","062_P_Hwax","Hwax","0.0","0.16423361613535672","0.10996932355465092","0.0","0.0","0.4559153","0.0","0.0","0.0","0.0","0.7445032447315019","0.0"
"0.14494320777230274","7","7","196_petrolatum","petrolatum","0.1740501610883683","0.1543585537911353","0.2507578636887473","0.4713563259282111","0.0","0.0","0.0","0.0","0.0","0.0","0.2496887500746303","0.0"
"0.14261819078246743","7","6","136_slackwax","slackwax","0.0","0.14703193748616414","0.1061583358430436","0.0","0.0","0.4933405","0.0","0.1628532839314977","0.0","0.0","0.0","1.0"
"0.14072535581611148","7","6","111_petrolatum","petrolatum","0.0","0.0840798937976241","0.4697995139712557","0.0","0.0","0.0","0.0","0.0","0.5210673392105778","0.9900867421995071","0.0","0.0"
"0.13959961719951663","5","2","153_OLBO","OLBO","0.0","0.0","0.0","0.2418151157959295","0.0","0.0","0.4387761386544845","0.8036742363774025","0.0","0.0","0.0","0.0"
"0.13879619473980798","7","6","056_gasoline","gasoline","0.0","0.069986171120713","0.0","0.23807767144763986","0.0","0.49559135","0.028813748024938975","0.0","0.5218121884111004","0.0","0.1969639544284739","0.5785025246234229"
"0.13565620080497603","11","8","137_OLBO","OLBO","0.0","0.3358768522883435","0.0","0.0","0.0","0.4663265","0.36719260317443553","0.0","0.0","0.0","0.0","0.0"
"0.13533330685592238","7","6","120_gasoline","gasoline","0.0","0.0","0.35610740892211107","0.2771919191842417","0.0","0.10604","0.0","0.0","1.0","0.0","0.0","0.4693607877616642"
"0.12769733380604226","7","7","093_petrolatum","petrolatum","0.0","0.16650027667764086","0.0","0.2151270953437481","0.0","0.0","0.0","0.1446716138915403","0.0","0.0","0.4453545622223478","0.0"
"0.12641720806291573","11","8","043_kerosine","kerosine","0.0","0.3517559367308236","0.14962019717976102","0.0","0.0","0.0","0.0","0.09799414183070657","0.0","0.0","0.0","0.0"
"0.1211839039090546","7","6","103_gasoline","gasoline","0.4973141922085305","0.16373045657532384","0.0","0.219591944517319","0.0","0.0","0.0","0.19649370894098586","0.1347468890425705","0.0","0.0","0.0"
"0.11322071863985597","7","6","154_OLBO","OLBO","0.5006767419287163","0.16545410366798805","0.2158229516450765","0.22629391210508917","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"0.09958660333979166","5","2","107_P_Hwax","Hwax","0.0","0.0","0.0","0.12406805157797027","0.0","0.0","0.0","0.35080242273393775","0.0","0.0","0.48308825507242","0.0"
"0.08838630051569611","5","6","065_P_Hwax","Hwax","0.0","0.0","0.25161232478125506","0.17217489998265445","0.6532461","0.0","0.21079067309535626","0.18844965528257734","0.0","0.0","0.0","0.0"
"0.0857724320740802","7","6","145_HRBO","HRBO","0.0","0.06190423952813197","0.17650362227839791","0.0","0.0","0.0","0.0","0.0","0.5216892384554898","0.0","0.0","0.5550991533746067"
"0.06577416048874296","7","6","150_OLBO","OLBO","0.0","0.048441091146022054","0.0","0.0","0.0","0.0","0.0","0.0","0.5178822778180536","0.0","0.0","0.5727285455694162"
